Unnamed: 0,v_av_central_atom,v_av_nu_atom,sasa_ratio_nu,sasa_ratio_central,epn_central,epn_nu,epn_lg,epn_central_ts,epn_nu_ts,epn_lg_ts,nu_charge,nu_charge_ts,central_charge,central_charge_ts,lg_charge,lg_charge_ts,omega,n,local_electrophilicity_center,local_nucleophilicity_nu,is_av,es_av,p_int_central,p_int_nu,bo_sub_lg,bo_nu_ts,bo_lg_ts,bo_prod_nu,pc_1,pc_2,pc_3,pc_4,pc_5,activation_energy,exp_activation_energy
312,15.6,-13.3,0.2237564008778347,0.0370983769460086,-14.59918,-18.366566,-22.233525,-14.584641,-18.158358,-22.337978,-0.741403,-0.261034,0.480806,0.469696,-0.274343,-0.573663,0.2075443491363144,-6.435353323667182,0.023991,-0.150939,7.08,-0.88,27.844644557069103,13.632664554760453,1.152362,0.814343,0.314164,1.302778,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,25.06686742663438,22.04
313,16.1,-151.3,0.4645823611759216,0.0576349784696919,-14.593294,-22.640366,-64.345473,-14.749845,-22.512829,-64.506917,-0.898033,-0.618052,0.341566,0.468873,-0.137438,-0.207584,0.2077274395266914,-4.528738132631503,0.031882875,-0.0513389999999999,7.45,-1.02,25.473256804681757,13.90358480279802,1.047777,0.315785,0.900401,1.153909,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.63493109839435,22.41
314,16.2,-117.8,0.4580494633691087,0.0578005962239152,-14.59328,-22.543141,-64.34547,-14.714059,-22.449794,-64.486594,-0.752872,-0.539506,0.341402,0.485535,-0.137364,-0.211243,0.2076863875400509,-5.395372718376073,0.0318795,-0.099185,8.32,-1.02,25.47274240832022,13.84376112521606,1.047962,0.394265,0.872683,1.135796,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,26.153971758753958,24.65
315,4.8,-155.8,0.4147456836210919,0.0672408082146406,-14.592564,-22.674584,-64.36993,-14.759233,-22.591251,-64.534891,-1.054217,-0.778688,0.556832,0.626622,-0.138825,-0.202892,0.3249515097457422,-5.08101283884145,0.0491773749999999,-0.0105849999999999,6.75,-1.32,26.873269993409515,14.414824011598949,0.992746,0.220889,0.901213,1.137254,-17.1145,-8.80606,5.56077,0.126051,0.604298,13.23356677409308,14.62
316,8.8,-141.6,0.4637424171721885,0.0553163299105664,-14.598348,-22.6147,-64.36059,-14.747832,-22.517571,-64.528895,-0.871912,-0.606601,0.286029,0.430579,-0.11326,-0.201279,0.2198328657570727,-4.837308055295434,0.024481625,-0.056813,7.67,-1.17,26.261903890648767,13.923727874477208,1.0596,0.342573,0.885818,1.157607,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.026123989981865,24.87
317,11.1,-21.1,0.1415508412582297,0.0636800264988406,-14.609283,-18.368482,-22.25116,-14.603337,-18.244106,-22.289011,-0.497085,-0.181777,0.454783,0.50885,-0.26153,-0.333007,0.1296473144715315,-5.871593970763099,0.02124525,-0.100583,6.84,-0.78,24.50482919535432,16.586563174058835,1.177605,0.39876,0.997528,1.166896,-17.1145,-8.80606,5.56077,0.126051,0.604298,29.530203009770005,21.71
318,16.0,-141.7,0.4634624358376108,0.0575521695925803,-14.59328,-22.614731,-64.345474,-14.735519,-22.487365,-64.498652,-0.871947,-0.590656,0.341677,0.473477,-0.137466,-0.208816,0.2076963513320963,-4.837317824178701,0.0318785,-0.0568119999999999,7.67,-1.02,25.430046134623936,13.862048369045242,1.047734,0.342574,0.891973,1.140105,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.188830928305624,23.9
319,16.4,-21.1,0.1417337234820775,0.0638456442530639,-14.595932,-18.368482,-22.233427,-14.584109,-18.258709,-22.246238,-0.497042,-0.239571,0.47016,0.500247,-0.242456,-0.279895,0.1668811846207251,-5.871598351797094,0.028168875,-0.100583,6.84,-0.85,24.409927935688643,16.6246151143608,1.202638,0.243899,1.11715,1.221542,-17.1145,-8.80606,5.56077,0.126051,0.604298,21.079373532274445,22.39
320,16.4,-14.5,0.14575713240673,0.0638456442530639,-14.595933,-18.353402,-22.233428,-14.575327,-18.240428,-22.239711,-0.471553,-0.224086,0.469984,0.502066,-0.242359,-0.280918,0.1668827144553208,-5.8594047668853175,0.02816925,-0.120756,7.05,-0.85,24.482625921329312,16.297553594094644,1.20263,0.264799,1.107014,1.215818,-17.1145,-8.80606,5.56077,0.126051,0.604298,22.5068396128354,25.35
321,21.4,-131.9,0.4620625291647223,0.0474494865849619,-14.564876,-22.587602,-22.22032,-14.700714,-22.478749,-22.371571,-0.831531,-0.591553,0.696337,0.74809,-0.291917,-0.325486,0.1987956260725167,-5.055261916037086,0.00297325,-0.1145649999999999,7.99,-0.83,27.76817639416204,13.79405259700226,1.07416,0.356236,0.93202,1.089424,-17.1145,-8.80606,5.56077,0.126051,0.604298,21.319485648174663,21.71
322,11.2,-20.9,0.1640453547915142,0.0634315998675058,-14.609223,-18.368705,-22.250991,-14.60384,-18.253068,-22.287781,-0.502639,-0.197272,0.456236,0.508133,-0.261706,-0.328973,0.1293662281379015,-6.31890810621713,0.02127175,-0.10425,7.03,-0.79,24.627850880376567,15.727485339965828,1.179084,0.380748,1.008152,1.243608,-17.1145,-8.80606,5.56077,0.126051,0.604298,29.209017305384076,22.73
323,16.4,-20.9,0.1644111192392099,0.0636800264988406,-14.595932,-18.368706,-22.233426,-14.583905,-18.264172,-22.246498,-0.503064,-0.245976,0.470161,0.495144,-0.242304,-0.277469,0.1668816466695082,-6.318911398794048,0.02816925,-0.1042489999999999,7.03,-0.85,24.28488909011441,15.675603030212596,1.202541,0.24056,1.120169,1.274968,-17.1145,-8.80606,5.56077,0.126051,0.604298,21.571044154839534,23.48
324,28.9,-19.5,0.1579188002926115,0.054074196753892,-14.561146,-18.368394,-22.182542,-14.565442,-18.279597,-22.22233,-0.502519,-0.27857,0.220021,0.266658,-0.151708,-0.22654,0.1857802160967783,-6.26484248554577,0.030896625,-0.100404,6.96,-1.31,27.030434504008824,15.813987185445994,1.369588,0.196288,1.232759,1.410712,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.214742875144978,15.52
325,28.9,-13.0,0.1068032187271397,0.054074196753892,-14.561146,-18.366041,-22.182542,-14.556491,-18.249256,-22.204308,-0.480027,-0.260674,0.219992,0.27635,-0.15164,-0.19872,0.1857810739349308,-6.017715734269385,0.0308965,-0.07064,6.72,-1.31,27.03040843507034,18.67613744658148,1.369667,0.2394,1.279109,1.384929,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.342721103134153,16.26
326,27.5,-19.5,0.1576444769568398,0.0523352103345478,-14.572166,-18.368394,-22.180327,-14.577375,-18.266491,-22.226367,-0.50259,-0.254354,0.22971,0.299801,-0.14885,-0.19995,0.1891022232050036,-6.264859982466014,0.0292144999999999,-0.100408,6.96,-1.13,28.462013004123804,15.875070022567812,1.334879,0.240981,1.263191,1.385049,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.73136729712769,16.21
327,28.9,-6.5,0.1102779809802487,0.0539913878767803,-14.561145,-18.352102,-22.182541,-14.558116,-18.258682,-22.216728,-0.4687,-0.256215,0.219774,0.272025,-0.151516,-0.227474,0.1857759144404287,-6.1544973531269775,0.0308971249999999,-0.074619,6.89,-1.31,27.06850530121909,18.181093536323417,1.369906,0.212113,1.224821,1.386422,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.619545462913727,17.98
328,26.6,-131.9,0.4622491833877741,0.0476151043391851,-14.555883,-22.587673,-22.206332,-14.703692,-22.475797,-22.375247,-0.831878,-0.573629,0.696042,0.750593,-0.292475,-0.331789,0.1839537070534369,-5.055611337434203,0.0049546249999999,-0.1145789999999999,7.99,-0.86,27.787662636778013,13.806987555244303,1.068759,0.372026,0.924352,1.089424,-17.1145,-8.80606,5.56077,0.126051,0.604298,21.70317881904808,21.31
329,34.3,-14.5,0.1460314557425018,0.0549850944021199,-14.542435,-18.353402,-22.174551,-14.537987,-18.247813,-22.193638,-0.471681,-0.265628,0.237774,0.269488,-0.137458,-0.18465,0.1448914902630795,-5.85941015474155,0.0181474999999999,-0.120756,7.05,-1.53,27.34374546951665,16.207488233815916,1.37637,0.216376,1.313244,1.377712,-17.1145,-8.80606,5.56077,0.126051,0.604298,13.505861920874905,16.99
330,27.7,-12.8,0.1061631309436722,0.0521695925803246,-14.572166,-18.366041,-22.180325,-14.575978,-18.280812,-22.223593,-0.480469,-0.267382,0.229715,0.300935,-0.148638,-0.192636,0.1891007324492279,-6.0177673542672405,0.0292139999999999,-0.0706389999999999,6.73,-1.13,28.462681104807167,18.839469319125214,1.334669,0.225749,1.267334,1.352794,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.017520395495005,17.41
331,27.6,-6.5,0.1100950987564008,0.0521695925803246,-14.572166,-18.352102,-22.180326,-14.568967,-18.264946,-22.218406,-0.468395,-0.253767,0.229622,0.305807,-0.1487,-0.196361,0.1891002631746953,-6.154499747726826,0.0292147499999999,-0.0746179999999999,6.89,-1.13,28.46199080953926,18.40635174200096,1.334878,0.241762,1.258911,1.344973,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.079467228205072,19.09
332,34.4,-21.1,0.1415508412582297,0.0549850944021199,-14.542408,-18.368482,-22.174553,-14.545997,-18.26675,-22.199363,-0.497027,-0.288187,0.238002,0.268545,-0.138064,-0.184101,0.1448172988071466,-5.8715975898762895,0.018150625,-0.100583,6.84,-1.53,27.3441526065977,16.586563266522802,1.37639,0.196141,1.319494,1.381165,-17.1145,-8.80606,5.56077,0.126051,0.604298,12.302909945252502,16.91
333,28.4,9.9,0.1945866861741038,0.0378436568400132,-14.567727,-18.314185,-64.312613,-14.547254,-18.195491,-64.322523,-0.69635,-0.44161,0.148456,0.242287,-0.025457,-0.105085,0.2093173830830081,-5.573229188258994,0.034074125,-0.03042,7.82,-1.59,29.061484575013612,16.84091058147552,1.113117,0.319366,0.944501,1.29834,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.191845387616244,22.25
334,4.9,-130.8,0.2853943070461969,0.0672408082146406,-14.592554,-22.596954,-64.369922,-14.741729,-22.554557,-64.522219,-0.907133,-0.726036,0.55677,0.636069,-0.138713,-0.192275,0.3247455052704323,-5.5445419393162,0.049166625,-0.0068679999999999,7.45,-1.32,26.705224522698483,15.411971975153069,0.992824,0.235535,0.891232,1.103677,-17.1145,-8.80606,5.56077,0.126051,0.604298,15.41287705338084,18.31
335,28.5,3.4,0.1958668617410387,0.03767803908579,-14.567771,-18.328183,-64.312592,-14.556333,-18.211901,-64.327643,-0.701463,-0.454954,0.147796,0.2447,-0.025403,-0.104465,0.2092504207209617,-5.519286998430932,0.0339805,-0.0293609999999999,7.73,-1.58,29.71395344427344,16.637955826510577,1.112578,0.301825,0.949933,1.304026,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.461260850994236,20.99
336,27.1,3.6,0.1956839795171909,0.0375124213315667,-14.571016,-18.328014,-64.313904,-14.559858,-18.213282,-64.332152,-0.701682,-0.444511,0.144332,0.244821,-0.027015,-0.113447,0.2355235130083705,-5.508604951538381,0.037162,-0.0293029999999999,7.73,-1.54,29.075080827392007,16.914315844748696,1.113495,0.319617,0.935023,1.301739,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.447724645241667,22.06
337,28.4,9.6,0.1950438917337235,0.0378436568400132,-14.567772,-18.312986,-64.312592,-14.546953,-18.19514,-64.32281,-0.692522,-0.43899,0.147807,0.244759,-0.025414,-0.105269,0.2092485923191695,-5.692286780312878,0.0339803749999999,-0.0305,7.88,-1.58,29.54995489417064,16.99880375464436,1.112592,0.325288,0.938994,1.294134,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.79193646032807,23.08
338,28.5,0.2,0.1996159473299195,0.0378436568400132,-14.567772,-18.335515,-64.312592,-14.56156,-18.215484,-64.330416,-0.706382,-0.45275,0.147859,0.235443,-0.025424,-0.104523,0.2092495622064589,-5.155103916419876,0.0339799999999999,-0.0289619999999999,7.59,-1.58,29.549905258021177,16.811192778073256,1.112581,0.293506,0.959452,1.32112,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.954684027588428,19.3
339,28.5,4.5,0.1961411850768105,0.03767803908579,-14.567772,-18.326185,-64.312592,-14.554378,-18.208022,-64.326623,-0.695047,-0.44497,0.147812,0.242576,-0.025412,-0.105922,0.2092490608471517,-5.393473173221789,0.0339803749999999,-0.038837,7.76,-1.58,29.713936399645423,17.149116218346023,1.112594,0.308177,0.947139,1.300838,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.20817533898919,21.24
340,23.7,-167.7,0.5487634157722818,0.0438887048691619,-14.587141,-22.706853,-64.32089,-14.75114,-22.591084,-64.483837,-1.055738,-0.794525,0.146286,0.241285,-0.062794,-0.098188,0.2028451142158695,-4.827977597894392,0.034810125,-0.102366,6.37,-1.2,27.82939781374221,10.26976245470637,1.121961,0.164607,1.049455,1.268878,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.83227333423419,19.61
341,11.0,-167.7,0.5484834344377042,0.0437230871149387,-14.617588,-22.706854,-64.342986,-14.78091,-22.596571,-64.514994,-1.055909,-0.75971,0.119148,0.252831,-0.088759,-0.13908,0.1876355756299311,-4.827986142270117,0.02506775,-0.1017139999999999,6.37,-1.0,27.41032955893544,10.239562849312314,1.119215,0.21861,1.002514,1.252733,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.23784165019274,25.27
342,27.1,9.9,0.194403803950256,0.0375124213315667,-14.571016,-18.313997,-64.313904,-14.551194,-18.198278,-64.327051,-0.695666,-0.433571,0.144332,0.247419,-0.027016,-0.115193,0.2355232148450172,-5.562623278823685,0.03716225,-0.030374,7.82,-1.54,29.07507762163142,16.93839203053302,1.113497,0.33621,0.929449,1.295658,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.506862123492287,23.41
343,12.7,-167.7,0.5484834344377042,0.0439715137462736,-14.612494,-22.706853,-64.339506,-14.774489,-22.59968,-64.506547,-1.055415,-0.780749,0.138613,0.258416,-0.081065,-0.123751,0.206745359956075,-4.827971856291949,0.018178,-0.0991619999999999,6.37,-0.95,27.313686995509148,10.238435897623656,1.116412,0.192664,1.021156,1.259394,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.76315861873921,22.2
344,27.1,9.8,0.1943123628383321,0.0375124213315667,-14.571018,-18.312774,-64.31391,-14.551416,-18.197804,-64.327727,-0.69238,-0.430316,0.144258,0.248604,-0.027011,-0.114533,0.2355338518163653,-5.680960449456589,0.037161625,-0.0304559999999999,7.88,-1.54,29.07521158818524,17.01258326110268,1.113586,0.343093,0.923126,1.289267,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.06855337978223,24.45
345,19.0,-167.7,0.5479234717685487,0.043640278237827,-14.598261,-22.706856,-64.329144,-14.76227,-22.586643,-64.497933,-1.05557,-0.780878,0.143013,0.253569,-0.074203,-0.115983,0.2232105861164127,-4.828062823952031,0.0263976249999999,-0.102073,6.37,-1.18,28.37684718666204,10.217974779019029,1.118033,0.195828,1.025176,1.264053,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.56826225889105,20.93
346,23.5,3.5,0.1956839795171909,0.0398310698906922,-14.574683,-18.328011,-64.316965,-14.569349,-18.235165,-64.340915,-0.701681,-0.463721,0.09454,0.197184,-0.020023,-0.109824,0.2651865960706621,-5.508528623604998,0.020408125,-0.0293029999999999,7.73,-1.58,28.736024293980936,16.914477968899476,1.136995,0.294086,0.957088,1.339872,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.68250910605793,20.57
347,27.1,4.1,0.195501097293343,0.0375124213315667,-14.571016,-18.327343,-64.313904,-14.55917,-18.21226,-64.331309,-0.695941,-0.440347,0.144367,0.24748,-0.027009,-0.116366,0.235523620805981,-5.367252990082968,0.03716225,-0.0401459999999999,7.74,-1.54,29.075073246831543,17.24611678809246,1.113499,0.322899,0.934179,1.298536,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.13580349255432,22.49
348,4.4,-167.7,0.548670088660756,0.0441371315004968,-14.631723,-22.706857,-64.35473,-14.79416,-22.601055,-64.527931,-1.05602,-0.748186,0.123554,0.269245,-0.099066,-0.1562,0.2043856078898001,-4.827845894790604,0.026216375,-0.1004250000000001,6.37,-0.84,26.82976197015686,10.238559591924544,1.109568,0.231512,0.980029,1.244421,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.876461533521777,26.72
349,28.3,0.8,0.1983357717629846,0.0381748923484597,-14.567771,-18.333932,-64.31259,-14.559157,-18.213659,-64.329639,-0.700452,-0.446566,0.148049,0.237123,-0.025462,-0.104015,0.2092507834218962,-5.35571310427856,0.0339805,-0.028813,7.66,-1.58,29.26636129340281,16.682395079753576,1.112481,0.301426,0.955399,1.311495,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.838594497066198,20.08
350,27.1,-0.5,0.1997073884418434,0.0375124213315667,-14.571018,-18.336946,-64.31391,-14.566539,-18.220326,-64.335299,-0.708028,-0.448657,0.14426,0.239593,-0.027009,-0.114185,0.235533785526094,-5.12376426493086,0.03716175,-0.029288,7.57,-1.54,29.0752085907946,16.45234045195583,1.113582,0.305463,0.94622,1.31672,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.891413578761398,20.11
351,8.8,-11.8,0.1014996342355523,0.0422325273269294,-14.639464,-18.363084,-175.215137,-14.61764,-18.238865,-175.234666,-0.446835,-0.158983,0.139642,0.27063,-0.098421,-0.221645,0.4658227446087208,-7.050899071632875,0.033286625,-0.0413429999999999,6.67,-0.76,27.75802001633929,18.7079000576641,1.048485,0.378019,0.739702,1.212208,3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,33.03105434737398,29.98
352,74.0,-167.7,0.5482967802146523,0.0441371315004968,-14.509143,-22.706852,-64.258605,-14.67627,-22.510316,-64.430081,-1.055611,-0.766984,0.126515,0.250223,-0.074951,-0.126229,0.2144916430566764,-4.828015584987398,0.027238,-0.1019229999999999,6.37,-1.09,27.90207287074826,10.28243522764122,1.121379,0.205434,1.014429,1.257001,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.224463345808243,21.63
353,6.6,-11.7,0.1016825164594001,0.0427293805895992,-14.644735,-18.363084,-175.21948,-14.624209,-18.240622,-175.253138,-0.446957,-0.153013,0.136066,0.277014,-0.108139,-0.296534,0.6269051063657954,-7.050903860834119,0.04313875,-0.0413439999999999,6.67,-0.78,27.860678778662702,18.759382041881366,1.042211,0.402715,0.645088,1.19648,3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,38.64055108402136,32.49
354,5.1,-11.8,0.1015910753474762,0.0425637628353759,-14.648425,-18.363084,-175.221997,-14.628592,-18.245196,-175.251705,-0.446668,-0.149259,0.136509,0.277788,-0.113724,-0.276867,0.7073802435471868,-7.050898717883958,0.044741375,-0.0413429999999999,6.67,-0.73,28.463809812195745,19.06031932236999,1.041816,0.399894,0.684222,1.192127,3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,35.67112791962904,32.1
355,23.5,10.2,0.1940380395025603,0.0399138787678039,-14.574704,-18.312774,-64.31696,-14.56019,-18.217697,-64.336892,-0.692375,-0.445843,0.0943,0.205619,-0.019908,-0.112855,0.2652293294356974,-5.680967796527364,0.0204045,-0.0304549999999999,7.88,-1.58,28.72962443025541,17.068040518177412,1.13714,0.31934,0.945267,1.325321,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.10288119905305,22.67
356,4.0,-12.7,0.1074433065106071,0.040990394170255,-14.640516,-18.363967,-175.223739,-14.627761,-18.275458,-175.24268,-0.458746,-0.207999,0.082657,0.201903,-0.066955,-0.16247,0.362668073437386,-6.696528088532313,0.022100125,-0.0489929999999999,6.71,-0.84,28.47071722723848,18.6351485630226,1.058234,0.288276,0.81646,1.213422,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,23.01009136877365,20.88
357,-0.5,-11.7,0.101773957571324,0.0427293805895992,-14.660272,-18.363084,-175.230374,-14.635478,-18.248641,-175.261889,-0.44698,-0.149275,0.140337,0.279608,-0.121228,-0.311616,0.5841775094707987,-7.050899017209132,0.03638375,-0.0413429999999999,6.67,-0.56,27.677521937516502,18.98807351517002,1.038392,0.395082,0.631723,1.187683,3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,40.29220307440781,33.09
358,9.5,-12.7,0.1069861009509875,0.0410732030473666,-14.629442,-18.363967,-175.214319,-14.617372,-18.271572,-175.23228,-0.458802,-0.214429,0.071875,0.182604,-0.056365,-0.147306,0.3284001051792012,-6.696568034846048,0.021081875,-0.048993,6.71,-0.96,29.082933709689872,18.743545901130787,1.064196,0.279411,0.834601,1.227678,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,27.3314805391885,19.86
359,27.1,1.1,0.1979700073152889,0.0375124213315667,-14.571018,-18.333793,-64.31391,-14.5637,-18.218282,-64.33422,-0.700651,-0.442103,0.144267,0.240465,-0.027013,-0.113965,0.2355334551174818,-5.345725328661599,0.03716175,-0.028752,7.66,-1.54,29.075203819363335,16.629576170376637,1.113584,0.313325,0.941444,1.305416,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.17693074108461,25.06
360,28.4,2.0,0.1958668617410387,0.0378436568400132,-14.567768,-18.331773,-64.312592,-14.558342,-18.214721,-64.32893,-0.702652,-0.453327,0.14762,0.236323,-0.025379,-0.103178,0.2092476280902987,-5.449139775732007,0.0339823749999999,-0.029375,7.71,-1.58,29.54982528905689,16.97748042270493,1.112556,0.299475,0.95442,1.306085,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.894508452861803,20.85
361,9.0,-12.7,0.1070775420629114,0.0405763497846969,-14.631564,-18.363967,-175.216156,-14.617804,-18.267328,-175.235197,-0.458869,-0.206849,0.058932,0.186671,-0.058526,-0.153337,0.3403251432914618,-6.696567817153395,0.02174975,-0.048993,6.71,-0.9,28.57279267930185,18.650823048103742,1.065687,0.292798,0.820196,1.192205,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,23.62466033733871,21.68
362,9.6,-12.8,0.1072604242867593,0.0413216296787015,-14.629268,-18.363966,-175.213773,-14.617457,-18.269027,-175.232019,-0.457717,-0.217381,0.074725,0.188846,-0.054415,-0.144633,0.3249271840113692,-6.696927905412396,0.02077975,-0.048996,6.71,-1.05,29.403270619938677,18.803605474631944,1.065863,0.28332,0.834978,1.229182,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,21.3392990448505,19.66
363,21.1,2.1,0.1938551572787125,0.0393342166280225,-14.581908,-18.328551,-64.313605,-14.574459,-18.244522,-64.341156,-0.682209,-0.461953,0.084232,0.201768,-0.005404,-0.10486,0.4518720164362425,-6.38476523636964,0.01662675,-0.033929,7.77,-1.82,28.79553131751008,16.811391450590296,1.145424,0.315202,0.94203,1.347174,4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,16.92930446213151,20.7
364,23.7,9.8,0.1950438917337235,0.0401623053991387,-14.574681,-18.313996,-64.316964,-14.560166,-18.218796,-64.335812,-0.695679,-0.45206,0.094627,0.19766,-0.020055,-0.111831,0.2651745267706256,-5.5625972103162304,0.020408875,-0.0303729999999999,7.82,-1.58,29.06362541745725,16.92032763183229,1.137046,0.313082,0.952337,1.335797,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.85780361203587,21.67
365,7.6,-12.7,0.1072604242867593,0.0412388208015899,-14.632367,-18.363967,-175.217117,-14.618075,-18.269397,-175.233351,-0.458806,-0.214476,0.076371,0.191942,-0.063719,-0.14945,0.2824273152194521,-6.696538891451235,0.017525875,-0.0489929999999999,6.71,-1.01,29.53310202253444,18.73385219238536,1.051382,0.284544,0.824762,1.224355,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,22.159833800286435,19.88
366,2.0,-12.7,0.1072604242867593,0.040990394170255,-14.647149,-18.363966,-175.22748,-14.630649,-18.275959,-175.24453,-0.458509,-0.208353,0.071851,0.199546,-0.072512,-0.164736,0.3378159651595238,-6.696727520773495,0.0217015,-0.0489949999999999,6.71,-0.8,28.74693941973211,18.4591666916107,1.057079,0.291454,0.811889,1.186591,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,24.614080250825072,22.02
367,3.1,-12.7,0.1073518653986832,0.0411560119244783,-14.64644,-18.363967,-175.226303,-14.626453,-18.271825,-175.242441,-0.458743,-0.204165,0.047468,0.189417,-0.071376,-0.162571,0.2984269392307201,-6.696533612443263,0.02088825,-0.0489929999999999,6.71,-0.8,28.746833291966396,18.733764592851564,1.067095,0.297489,0.809984,1.158475,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,25.835026684871224,25.29
368,-2.3,-13.0,0.1075347476225311,0.0408247764160318,-14.659677,-18.363967,-175.234779,-14.632561,-18.275688,-175.247395,-0.458863,-0.202447,0.038083,0.192549,-0.083373,-0.171256,0.2613276167626173,-6.696534483206914,0.018971375,-0.0489929999999999,6.72,-0.8,28.751265123626556,18.797034569721877,1.068186,0.302088,0.801375,1.147884,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,28.020276966515787,26.2
369,-55.8,-12.7,0.1073518653986832,0.0405763497846969,-14.743992,-18.363967,-175.305373,-14.722927,-18.355524,-175.322069,-0.458784,-0.202792,0.079006,0.212436,-0.091038,-0.183531,0.3195571131057861,-6.6965369322320525,0.0139285,-0.0489929999999999,6.71,-0.69,28.660563033825657,18.73384971191828,1.053455,0.301403,0.796737,1.172925,-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,26.11484006927885,20.33
370,4.3,-6.6,0.2448792977322604,0.0577177873468035,-14.615971,-18.332667,-64.359092,-14.605173,-18.248012,-64.373861,-0.551133,-0.311243,0.339311,0.391177,-0.131623,-0.207214,0.264936496219355,-7.052078549116257,0.046247375,-0.137462,7.48,-1.23,27.21621948140669,12.337387405941817,1.027143,0.247555,0.895147,1.277826,-6.8371,-3.676,1.11638,-2.0345,-0.948893,19.756451786655656,18.99
371,23.7,-0.5,0.2002560351133869,0.0400794965220271,-14.574684,-18.336946,-64.316964,-14.575544,-18.240136,-64.344584,-0.70806,-0.464534,0.094776,0.190121,-0.020075,-0.110768,0.2651875286846635,-5.123762985998415,0.0204097499999999,-0.029288,7.57,-1.58,29.108921300677626,16.557072958763605,1.136952,0.286281,0.969324,1.349108,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.727717956511167,18.93
372,4.1,-6.7,0.2454279444038039,0.05804902285525,-14.616009,-18.332732,-64.359297,-14.605124,-18.248045,-64.374078,-0.552077,-0.309916,0.340354,0.390953,-0.132489,-0.208707,0.2587428701859972,-7.012087663614803,0.046355,-0.137367,7.49,-1.22,27.127028655844576,12.309025609013704,1.025613,0.245333,0.894443,1.279816,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.9872409862448,20.04
373,4.2,-6.7,0.2460680321872713,0.0581318317323617,-14.616052,-18.332867,-64.358834,-14.605603,-18.249636,-64.372703,-0.554027,-0.318129,0.34087,0.385972,-0.131115,-0.201916,0.2504191778106176,-6.981419289784761,0.0466575,-0.137095,7.5,-1.23,27.144933253441277,12.288411836975476,1.030734,0.24151,0.906137,1.278281,-17.1145,-8.80606,5.56077,0.126051,0.604298,19.129478834667715,19.61
